uniqueid,Age_partner_man,DOB_partner_man,bazi_man,Marriage_duration,man日干,year_of_marriage,Year_marriage_ganzhi,man日支同年支,man日支六沖,man日支六合,man流年天干十神,man流年地支十神,man財透干,man財得地,man日干五合,man日柱天地合,man流年雙體財,man日干支關係,man日支半三合,man日支半三會局,man日支暗合,countScore
4117,36.0,1974-06-12,"['甲', '寅', '庚', '午', '甲', '申', '甲', '子']",15.0,甲,1995,乙亥,False,False,False,劫財,偏印,False,False,False,False,False,日支剋日干,False,False,False,0
4124,36.0,1973-10-01,"['癸', '丑', '辛', '酉', '庚', '午', '丙', '子']",17.0,庚,1992,壬申,False,False,False,食神,比肩,False,False,False,False,False,日支剋日干,False,False,False,0
4126,25.0,1984-02-16,"['甲', '子', '丙', '寅', '庚', '辰', '丙', '子']",3.0,庚,2003,癸未,False,False,False,傷官,正印,False,False,False,False,False,日支生日干,False,False,False,0
4133,42.0,1972-07-28,"['壬', '子', '丁', '未', '庚', '申', '丙', '子']",11.0,庚,2003,癸未,False,False,False,傷官,正印,False,False,False,False,False,比和,False,False,False,0
4135,61.0,1942-07-05,"['壬', '午', '丙', '午', '己', '未', '甲', '子']",15.0,己,1988,戊辰,False,False,False,劫財,劫財,False,False,False,False,False,比和,False,False,False,0
4140,43.0,1965-09-16,"['乙', '巳', '乙', '酉', '癸', '酉', '壬', '子']",13.0,癸,1995,乙亥,False,False,False,食神,劫財,False,False,False,False,False,日支生日干,False,False,False,0
4145,32.0,1979-12-11,"['己', '未', '丙', '子', '壬', '子', '庚', '子']",7.0,壬,2003,癸未,False,False,False,劫財,正官,False,False,False,False,False,比和,False,False,False,0
4147,33.0,1980-08-16,"['庚', '申', '甲', '申', '辛', '酉', '戊', '子']",6.0,辛,2007,丁亥,False,False,False,七殺,傷官,False,False,False,False,False,比和,False,False,False,0
4150,54.0,1947-06-17,"['丁', '亥', '丙', '午', '丁', '卯', '庚', '子']",5.0,丁,1996,丙子,False,False,False,劫財,七殺,False,False,False,False,False,日支生日干,False,False,False,0
4153,34.0,1973-03-06,"['癸', '丑', '乙', '卯', '辛', '丑', '戊', '子']",5.0,辛,2002,壬午,False,False,False,傷官,正官,False,False,False,False,False,日支生日干,False,False,False,0
4154,34.0,1973-11-16,"['癸', '丑', '癸', '亥', '丙', '辰', '戊', '子']",5.0,丙,2002,壬午,False,False,False,七殺,比肩,False,False,False,False,False,日干生日支,False,False,False,0
4162,32.0,1974-10-11,"['甲', '寅', '甲', '戌', '乙', '酉', '丙', '子']",11.0,乙,1995,乙亥,False,False,False,比肩,正印,False,False,False,False,False,日支剋日干,False,False,False,0
4165,38.0,1968-03-22,"['戊', '申', '乙', '卯', '辛', '卯', '戊', '子']",4.0,辛,2002,壬午,False,False,False,傷官,正官,False,False,False,False,False,日干剋日支,False,False,False,0
4176,39.0,1968-11-23,"['戊', '申', '癸', '亥', '丁', '酉', '庚', '子']",9.0,丁,1998,戊寅,False,False,False,傷官,正印,False,False,False,False,False,日干剋日支,False,False,False,0
4181,31.0,1975-09-07,"['乙', '卯', '甲', '申', '丙', '辰', '戊', '子']",4.0,丙,2003,癸未,False,False,False,正官,傷官,False,False,False,False,False,日干生日支,False,False,False,0
4182,34.0,1975-11-18,"['乙', '卯', '丁', '亥', '戊', '辰', '壬', '子']",5.0,戊,2001,辛巳,False,False,False,傷官,正印,False,False,False,False,False,比和,False,False,False,0
4196,34.0,1976-05-04,"['丙', '辰', '壬', '辰', '丙', '辰', '戊', '子']",,丙,1997,丁丑,False,False,False,劫財,傷官,False,False,False,False,False,日干生日支,False,False,False,0
4225,37.0,1967-06-23,"['丁', '未', '丙', '午', '戊', '午', '壬', '子']",5.0,戊,1999,己卯,False,False,False,劫財,正官,False,False,False,False,False,日支生日干,False,False,False,0
4233,48.0,1961-08-21,"['辛', '丑', '丙', '申', '丙', '戌', '戊', '子']",15.0,丙,1995,乙亥,False,False,False,正印,七殺,False,False,False,False,False,日干生日支,False,False,False,0
4236,48.0,1964-03-27,"['甲', '辰', '丁', '卯', '乙', '亥', '丙', '子']",31.0,乙,1981,辛酉,False,False,False,七殺,七殺,False,False,False,False,False,日支生日干,False,False,False,0
4237,36.0,1965-12-20,"['乙', '巳', '戊', '子', '戊', '申', '壬', '子']",11.0,戊,1991,辛未,False,False,False,傷官,劫財,False,False,False,False,False,日干生日支,False,False,False,0
4241,31.0,1972-08-10,"['壬', '子', '戊', '申', '癸', '酉', '壬', '子']",3.0,癸,1991,辛未,False,False,False,偏印,七殺,False,False,False,False,False,日支生日干,False,False,False,0
4243,36.0,1968-12-07,"['戊', '申', '甲', '子', '辛', '亥', '戊', '子']",,辛,2000,庚辰,False,False,False,劫財,正印,False,False,False,False,False,日干生日支,False,False,False,0
4248,35.0,1970-06-23,"['庚', '戌', '壬', '午', '甲', '戌', '甲', '子']",8.0,甲,1996,丙子,False,False,False,食神,正印,False,False,False,False,False,日干剋日支,False,False,False,0
4250,48.0,1960-05-25,"['庚', '子', '辛', '巳', '癸', '丑', '壬', '子']",7.0,癸,2000,庚辰,False,False,False,正印,正官,False,False,False,False,False,日支剋日干,False,False,False,0
4251,38.0,1969-12-22,"['己', '酉', '丙', '子', '辛', '未', '戊', '子']",16.0,辛,1992,壬申,False,False,False,傷官,劫財,False,False,False,False,False,日支生日干,False,False,False,0
4258,35.0,1969-09-06,"['己', '酉', '壬', '申', '甲', '申', '甲', '子']",9.0,甲,1995,乙亥,False,False,False,劫財,偏印,False,False,False,False,False,日支剋日干,False,False,False,0
4260,33.0,1972-08-03,"['壬', '子', '丁', '未', '丙', '寅', '戊', '子']",2.0,丙,2003,癸未,False,False,False,正官,傷官,False,False,False,False,False,日支生日干,False,False,False,0
4264,39.0,1969-03-26,"['己', '酉', '丁', '卯', '庚', '子', '丙', '子']",17.0,庚,1991,辛未,False,False,False,劫財,正印,False,False,False,False,False,日干生日支,False,False,False,0
4271,31.0,1971-09-22,"['辛', '亥', '丁', '酉', '庚', '戌', '丙', '子']",6.0,庚,1996,丙子,False,False,False,七殺,傷官,False,False,False,False,False,日支生日干,False,False,False,0
4273,32.0,1971-08-10,"['辛', '亥', '丙', '申', '丁', '卯', '庚', '子']",7.0,丁,1996,丙子,False,False,False,劫財,七殺,False,False,False,False,False,日支生日干,False,False,False,0
4278,34.0,1972-12-21,"['壬', '子', '壬', '子', '丙', '戌', '戊', '子']",3.0,丙,2003,癸未,False,False,False,正官,傷官,False,False,False,False,False,日干生日支,False,False,False,0
4282,44.0,1965-08-11,"['乙', '巳', '甲', '申', '丁', '酉', '庚', '子']",21.0,丁,1986,丙寅,False,False,False,劫財,正印,False,False,False,False,False,日干剋日支,False,False,False,0
4287,42.0,1970-11-20,"['庚', '戌', '丁', '亥', '甲', '辰', '甲', '子']",18.0,甲,1995,乙亥,False,False,False,劫財,偏印,False,False,False,False,False,日干剋日支,False,False,False,0
4292,31.0,1970-08-11,"['庚', '戌', '甲', '申', '癸', '亥', '壬', '子']",7.0,癸,1994,甲戌,False,False,False,傷官,正官,False,False,False,False,False,比和,False,False,False,0
4296,43.0,1959-03-12,"['己', '亥', '丁', '卯', '癸', '巳', '壬', '子']",18.0,癸,1984,甲子,False,False,False,傷官,比肩,False,False,False,False,False,日干剋日支,False,False,False,0
4297,43.0,1962-09-30,"['壬', '寅', '己', '酉', '辛', '未', '戊', '子']",14.0,辛,1988,戊辰,False,False,False,正印,正印,False,False,False,False,False,日支生日干,False,False,False,0
4301,60.0,1946-12-14,"['丙', '戌', '庚', '子', '壬', '戌', '庚', '子']",34.0,壬,1973,癸丑,False,False,False,劫財,正官,False,False,False,False,False,日支剋日干,False,False,False,0
4309,46.0,1954-07-09,"['甲', '午', '辛', '未', '丙', '寅', '戊', '子']",23.0,丙,1977,丁巳,False,False,False,劫財,劫財,False,False,False,False,False,日支生日干,False,False,False,0
4310,21.0,1985-03-04,"['乙', '丑', '戊', '寅', '壬', '寅', '庚', '子']",3.0,壬,2003,癸未,False,False,False,劫財,正官,False,False,False,False,False,日干生日支,False,False,False,0
4311,57.0,1951-12-16,"['辛', '卯', '庚', '子', '庚', '寅', '丙', '子']",31.0,庚,1977,丁巳,False,False,False,正官,正官,False,False,False,False,False,日干剋日支,False,False,False,0
4320,56.0,1947-10-10,"['丁', '亥', '庚', '戌', '壬', '戌', '庚', '子']",32.0,壬,1971,辛亥,False,False,False,正印,比肩,False,False,False,False,False,日支剋日干,False,False,False,0
4327,30.0,1973-07-04,"['癸', '丑', '戊', '午', '辛', '丑', '戊', '子']",3.0,辛,2000,庚辰,False,False,False,劫財,正印,False,False,False,False,False,日支生日干,False,False,False,0
4333,25.0,1983-10-22,"['癸', '亥', '壬', '戌', '癸', '未', '壬', '子']",5.0,癸,2000,庚辰,False,False,False,正印,正官,False,False,False,False,False,日支剋日干,False,False,False,0
4338,40.0,1971-01-29,"['庚', '戌', '己', '丑', '甲', '寅', '甲', '子']",6.0,甲,2005,乙酉,False,False,False,劫財,正官,False,False,False,False,False,比和,False,False,False,0
4339,41.0,1971-02-20,"['辛', '亥', '庚', '寅', '丙', '子', '戊', '子']",13.0,丙,1998,戊寅,False,False,False,食神,偏印,False,False,False,False,False,日支剋日干,False,False,False,0
4347,30.0,1973-11-27,"['癸', '丑', '癸', '亥', '丁', '卯', '庚', '子']",6.0,丁,1997,丁丑,False,False,False,比肩,食神,False,False,False,False,False,日支生日干,False,False,False,0
4349,41.0,1966-01-06,"['乙', '巳', '己', '丑', '乙', '丑', '丙', '子']",15.0,乙,1992,壬申,False,False,False,正印,正官,False,False,False,False,False,日干剋日支,False,False,False,0
4352,33.0,1974-08-23,"['甲', '寅', '壬', '申', '丙', '申', '戊', '子']",5.0,丙,2002,壬午,False,False,False,七殺,比肩,False,False,False,False,False,日干剋日支,False,False,False,0
4354,41.0,1969-02-25,"['己', '酉', '丙', '寅', '辛', '未', '戊', '子']",2.0,辛,2008,戊子,False,False,False,正印,食神,False,False,False,False,False,日支生日干,False,False,False,0
4364,41.0,1961-10-12,"['辛', '丑', '戊', '戌', '戊', '寅', '壬', '子']",14.0,戊,1989,己巳,False,False,False,劫財,正印,False,False,False,False,False,日支剋日干,False,False,False,0
4365,36.0,1966-10-31,"['丙', '午', '戊', '戌', '癸', '亥', '壬', '子']",8.0,癸,1994,甲戌,False,False,False,傷官,正官,False,False,False,False,False,比和,False,False,False,0
4383,60.0,1954-02-14,"['甲', '午', '丙', '寅', '辛', '丑', '戊', '子']",36.0,辛,1978,戊午,False,False,False,正印,正官,False,False,False,False,False,日支生日干,False,False,False,0
4389,30.0,1973-11-12,"['癸', '丑', '癸', '亥', '壬', '子', '庚', '子']",5.0,壬,1998,戊寅,False,False,False,七殺,食神,False,False,False,False,False,比和,False,False,False,0
4394,36.0,1977-04-03,"['丁', '巳', '癸', '卯', '庚', '寅', '丙', '子']",3.0,庚,2009,己丑,False,False,False,正印,正印,False,False,False,False,False,日干剋日支,False,False,False,0
4406,22.0,1983-09-08,"['癸', '亥', '辛', '酉', '己', '亥', '甲', '子']",5.0,己,2000,庚辰,False,False,False,傷官,劫財,False,False,False,False,False,日干剋日支,False,False,False,0
4407,34.0,1971-09-19,"['辛', '亥', '丁', '酉', '丁', '未', '庚', '子']",6.0,丁,1998,戊寅,False,False,False,傷官,正印,False,False,False,False,False,日干生日支,False,False,False,0
4408,57.0,1950-02-13,"['庚', '寅', '戊', '寅', '己', '卯', '甲', '子']",29.0,己,1978,戊午,False,False,False,劫財,正印,False,False,False,False,False,日支剋日干,False,False,False,0
4409,33.0,1974-01-05,"['癸', '丑', '甲', '子', '丙', '午', '戊', '子']",9.0,丙,1997,丁丑,False,False,False,劫財,傷官,False,False,False,False,False,比和,False,False,False,0
4415,39.0,1972-10-25,"['壬', '子', '庚', '戌', '己', '丑', '甲', '子']",12.0,己,2000,庚辰,False,False,False,傷官,劫財,False,False,False,False,False,比和,False,False,False,0
4419,44.0,1967-04-15,"['丁', '未', '甲', '辰', '己', '酉', '甲', '子']",13.0,己,1986,丙寅,False,False,False,正印,正官,False,False,False,False,False,日干生日支,False,False,False,0
4421,50.0,1962-12-05,"['壬', '寅', '辛', '亥', '丁', '丑', '庚', '子']",26.0,丁,1987,丁卯,False,False,False,比肩,偏印,False,False,False,False,False,日干生日支,False,False,False,0
4422,44.0,1969-04-02,"['己', '酉', '丁', '卯', '丁', '未', '庚', '子']",5.0,丁,2008,戊子,False,False,False,傷官,七殺,False,False,False,False,False,日干生日支,False,False,False,0
4426,29.0,1972-07-05,"['壬', '子', '丙', '午', '丁', '酉', '庚', '子']",5.0,丁,1996,丙子,False,False,False,劫財,七殺,False,False,False,False,False,日干剋日支,False,False,False,0
4427,33.0,1969-09-17,"['己', '酉', '癸', '酉', '乙', '未', '丙', '子']",9.0,乙,1992,壬申,False,False,False,正印,正官,False,False,False,False,False,日干剋日支,False,False,False,0
4428,57.0,1946-04-17,"['丙', '戌', '壬', '辰', '辛', '酉', '戊', '子']",31.0,辛,1971,辛亥,False,False,False,比肩,傷官,False,False,False,False,False,比和,False,False,False,0
4429,35.0,1968-02-08,"['戊', '申', '甲', '寅', '戊', '申', '壬', '子']",6.0,戊,1997,丁丑,False,False,False,正印,劫財,False,False,False,False,False,日干生日支,False,False,False,0
4436,42.0,1967-07-19,"['丁', '未', '丁', '未', '甲', '申', '甲', '子']",13.0,甲,1995,乙亥,False,False,False,劫財,偏印,False,False,False,False,False,日支剋日干,False,False,False,0
4437,29.0,1983-06-30,"['癸', '亥', '戊', '午', '己', '丑', '甲', '子']",2.0,己,2010,庚寅,False,False,False,傷官,正官,False,False,False,False,False,比和,False,False,False,0
4448,31.0,1975-04-07,"['乙', '卯', '庚', '辰', '癸', '未', '壬', '子']",2.0,癸,2004,甲申,False,False,False,傷官,正印,False,False,False,False,False,日支剋日干,False,False,False,0
4462,28.0,1985-12-09,"['乙', '丑', '戊', '子', '壬', '午', '庚', '子']",2.0,壬,2011,辛卯,False,False,False,正印,傷官,False,False,False,False,False,日干剋日支,False,False,False,0
4465,37.0,1964-03-13,"['甲', '辰', '丁', '卯', '辛', '酉', '戊', '子']",11.0,辛,1990,庚午,False,False,False,劫財,正官,False,False,False,False,False,比和,False,False,False,0
4471,29.0,1981-07-23,"['辛', '酉', '乙', '未', '壬', '寅', '庚', '子']",7.0,壬,2003,癸未,False,False,False,劫財,正官,False,False,False,False,False,日干生日支,False,False,False,0
4477,36.0,1968-01-22,"['丁', '未', '癸', '丑', '辛', '卯', '戊', '子']",14.0,辛,1989,己巳,False,False,False,偏印,七殺,False,False,False,False,False,日干剋日支,False,False,False,0
4485,29.0,1980-08-23,"['庚', '申', '甲', '申', '戊', '辰', '壬', '子']",8.0,戊,2001,辛巳,False,False,False,傷官,正印,False,False,False,False,False,比和,False,False,False,0
4490,32.0,1967-07-23,"['丁', '未', '丁', '未', '戊', '子', '壬', '子']",5.0,戊,1994,甲戌,False,False,False,七殺,比肩,False,False,False,False,False,日干剋日支,False,False,False,0
4495,38.0,1968-04-22,"['戊', '申', '丙', '辰', '壬', '戌', '庚', '子']",11.0,壬,1995,乙亥,False,False,False,傷官,比肩,False,False,False,False,False,日支剋日干,False,False,False,0
4500,40.0,1973-05-27,"['癸', '丑', '丁', '巳', '癸', '亥', '壬', '子']",9.0,癸,2004,甲申,False,False,False,傷官,正印,False,False,False,False,False,比和,False,False,False,0
4505,51.0,1951-11-02,"['辛', '卯', '戊', '戌', '丙', '午', '戊', '子']",27.0,丙,1976,丙辰,False,False,False,比肩,食神,False,False,False,False,False,比和,False,False,False,0
4506,28.0,1979-04-23,"['己', '未', '戊', '辰', '庚', '申', '丙', '子']",4.0,庚,2003,癸未,False,False,False,傷官,正印,False,False,False,False,False,比和,False,False,False,0
4509,35.0,1965-02-26,"['乙', '巳', '戊', '寅', '辛', '亥', '戊', '子']",12.0,辛,1988,戊辰,False,False,False,正印,正印,False,False,False,False,False,日干生日支,False,False,False,0
4513,40.0,1959-12-30,"['己', '亥', '丙', '子', '丙', '戌', '戊', '子']",10.0,丙,1989,己巳,False,False,False,傷官,劫財,False,False,False,False,False,日干生日支,False,False,False,0
4514,22.0,1978-11-10,"['戊', '午', '癸', '亥', '丙', '子', '戊', '子']",2.0,丙,1999,己卯,False,False,False,傷官,正印,False,False,False,False,False,日支剋日干,False,False,False,0
4515,78.0,1922-11-30,"['壬', '戌', '辛', '亥', '壬', '寅', '庚', '子']",45.0,壬,1955,乙未,False,False,False,傷官,正官,False,False,False,False,False,日干生日支,False,False,False,0
4516,45.0,1959-04-05,"['己', '亥', '戊', '辰', '丁', '巳', '庚', '子']",15.0,丁,1988,戊辰,False,False,False,傷官,傷官,False,False,False,False,False,比和,False,False,False,0
4521,48.0,1952-02-01,"['辛', '卯', '辛', '丑', '丁', '丑', '庚', '子']",25.0,丁,1975,乙卯,False,False,False,偏印,偏印,False,False,False,False,False,日干生日支,False,False,False,0
4526,43.0,1958-07-04,"['戊', '戌', '戊', '午', '壬', '午', '庚', '子']",12.0,壬,1988,戊辰,False,False,False,七殺,七殺,False,False,False,False,False,日干剋日支,False,False,False,0
4527,51.0,1951-08-18,"['辛', '卯', '丙', '申', '庚', '寅', '丙', '子']",6.0,庚,1996,丙子,False,False,False,七殺,傷官,False,False,False,False,False,日干剋日支,False,False,False,0
